type,properties/@id,properties/name,properties/tourism,properties/wheelchair,properties/wikidata,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/addr:city,properties/addr:housenumber,properties/addr:postcode,properties/addr:province,properties/addr:street,properties/amenity,properties/cuisine,properties/opening_hours,properties/phone,properties/source,properties/addr:unit,properties/check_date,properties/email,properties/website,properties/brand,properties/brand:wikidata,properties/brand:wikipedia,properties/diet:gluten_free,properties/operator,properties/payment:mastercard,properties/payment:visa,properties/drive_through,properties/takeaway,properties/official_name,properties/name:zh,properties/addr:country,properties/website:en,properties/website:fr,properties/url,properties/toilets:wheelchair,properties/created_by,properties/payment:credit_cards,properties/payment:debit_cards,properties/name:en,properties/name:zh-Hans,properties/indoor_seating,properties/outdoor_seating,properties/level,properties/level:ref,properties/note,properties/branch,properties/contact:facebook,properties/delivery,properties/smoking,properties/internet_access,properties/old_name,properties/internet_access:fee,properties/leisure,properties/start_date,properties/website:menu,properties/check_date:currency:XBT,properties/check_date:internet_access,properties/capacity,properties/layer,properties/short_name,properties/reservation,properties/fax,properties/toilets,properties/rice_noodle,properties/alt_name,properties/wheelchair:description,properties/contact:instagram,properties/diet:vegan,properties/delivery:partner,properties/payment:interac,properties/contact:yelp,properties/not:brand:wikidata,properties/check_date:opening_hours,properties/air_conditioning,properties/diet:vegetarian,properties/long_name,properties/diet:meat,properties/payment:cash,properties/payment:e-transfer,properties/self_service,properties/contact:youtube,properties/diet:halal,properties/wifi,properties/stars,properties/attraction,properties/species,properties/brand:en,properties/brand:zh,properties/contact:twitter,properties/internet_access:ssid,properties/source:name,properties/description,properties/shop,properties/diet:seafood,properties/name:cs,properties/name:fr,properties/changing_table,properties/name:ja,properties/diet:keto,properties/facebook,properties/payment:cards,properties/breakfast,properties/payment:american_express,properties/craft,properties/int_name,properties/payment:contactless,properties/species:wikidata,properties/species:wikipedia,properties/rooms,properties/building:levels,properties/twitter,properties/microbrewery,properties/min_age,properties/opening_hours:kitchen,properties/contact:website,properties/lunch,properties/diet:lactose_free,properties/bar,properties/opening_date,properties/addr:county,properties/opening_hours:covid19,properties/all_you_can_eat,properties/toilets:menstrual_products,properties/name:zh-Hant,properties/theme,properties/payment:discover_card,properties/was:contact:google_plus,properties/contact:spotify,properties/contact:tiktok,properties/phone:mnemonic,properties/payment:app,properties/payment:neo,properties/was:website,properties/name:ko,properties/payment:apple_pay,properties/payment:diners_club,properties/payment:jcb,properties/payment:square_wallet,properties/payment:unionpay,properties/diet:pescetarian,properties/sport,properties/cafe,properties/diet:dairy_free,properties/toilets:access,properties/language:en,properties/language:vi,properties/live_music,properties/phone:signed,properties/source:phone,properties/strapline,properties/language:am,properties/old_name:--2017,properties/old_name:2018--2023,properties/diet:mediterranean,properties/highchair,properties/organic,properties/opening_hours:signed,properties/instagram,properties/brewery,properties/toilets:position,properties/drink:coffee,properties/drink:espresso,properties/drink:tea,properties/addr:floor,properties/diet:healthy,properties/diet:local,properties/diet:organic
Feature,node/12560337099,Chicago Deep Dish Pizza,,,,Point,-114.0942704,51.0916118,node/12560337099,,,,,,restaurant,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12566194232,Crystie's Coffee House and Bistro Inc.,,,,Point,-114.0108337,50.8773909,node/12566194232,Calgary,2121,T2X 5B1,Alberta,194 Avenue SE,cafe,coffee_shop,,+1-587-578-2037,,105,,,https://crystiesbistro.com/,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,wlan,,customers,,,,,,,,Crystie's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12566324928,Rice Table Korean Kitchen,,,,Point,-114.1085986,51.1743229,node/12566324928,Calgary,2060,T3P 0M9,AB,Symons Valley Parkway NW,restaurant,korean,Tu-Th 11:00-20:30; Fr-Su 10:30-20:30,+1-403-730-5269,,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12566957351,Hawkwood Palace,,,,Point,-114.1779788,51.1296565,node/12566957351,,,,,,restaurant,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12574660239,Himalayan Nepali Cuisine,,,,Point,-114.1336329,51.038087,node/12574660239,,,,,,restaurant,nepalese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12574660241,Beirut Bakery & Restaurant,,,,Point,-114.1332826,51.0380948,node/12574660241,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12610496301,Latinos Bakery,,,,Point,-114.0583559,51.0469233,node/12610496301,,613,T2G 2M1,,Macleod Trail SE,restaurant,colombian;bakery,Mo-Sa 08:00-20:00; Su 09:00-18:00,+1 825-561-8749,,,,,https://latinos-bakery-ltd.square.site/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12610503501,Happy Veggie House,,,,Point,-114.0630703,51.0499993,node/12610503501,,109-303,T2G 2B9,,,restaurant,asian;chinese;oriental,Tu-Su 11:00-20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12611261301,Hidden Corner,,,,Point,-114.0625084,51.0504067,node/12611261301,,100,T2G 0B6,,3 Avenue SE,cafe,coffee_shop,Fr-Mo 11:00-21:00; Tu 01:00-21:00; We 11:30-21:00,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,no,-1,,,,,,,yes,,,,,,,,,,,,,,,,,hiddencorner_yyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12611270602,Savoy's South Indian Kitchen,,,,Point,-113.9678127,51.1021487,node/12611270602,,102-4655,T3J 3Z4,,54 Avenue NE,restaurant,asian;indian,,,,,,,https://savoys.ca/calgary/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12611329201,Nan's Noodle House,,,,Point,-114.0552957,51.0798091,node/12611329201,,3103b,T2E 3N7,,Edmonton Trail NE,restaurant,asian;noodles;oriental,Mo-Su 11:00-20:00,,,,,,https://nansnoodlehouse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12611791599,Olea,,,,Point,-114.0944904,51.0386804,node/12611791599,Calgary,1520,,Alberta,14 Street SW,restaurant,mediterranean;european;cocktails;pasta;pizza,Tu-Th 11:00-22:00; Fr 11:00-23:00; Sa 10:00-23:00; Su 10:00-22:00; Mo off,+1 403-454-4535,,,,,https://www.oleayyc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12629753072,Lemon Garden,,,,Point,-114.1286314,51.0256219,node/12629753072,,2913,T3E 4N3,,Richmond Road SW,restaurant,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12648258388,Starbucks,,,,Point,-114.125554,51.0852099,node/12648258388,,3630,T2L 1K8,,Brentwood Road NW,cafe,coffee_shop,,,,301,,,,Starbucks,Q37158,,,,,,,yes,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12650980667,Turkish Kebab House,,,,Point,-113.9625517,51.0382484,node/12650980667,,,,,,restaurant,,Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa-Su 12:00-22:00,+1-403-452-2488,,,2025-03-10,,https://turkishkebab.ca/#,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,
Feature,node/12670710892,Hitchki,,,,Point,-113.9414737,51.1548021,node/12670710892,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12684831686,Great Canadian Pizza,,,,Point,-114.0883616,51.0672594,node/12684831686,Calgary,1218,T2M 0K9,AB,16 Avenue NW,restaurant,pizza,Mo-Su 10:30-23:00,+1 403-723-7755,,,2025-09-27,,https://sait.greatcanadianpizza.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12686177972,Tim Hortons,,,,Point,-114.003936,51.1347563,node/12686177972,,,,,,cafe,coffee_shop,,,,,,,,Tim Hortons,Q175106,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12731263762,VIBE breakfast & grill,,,,Point,-114.2115317,51.0338303,node/12731263762,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12742719984,SunTea 新作の茶,,,,Point,-114.128562,51.0869258,node/12742719984,Calgary,10,T2L 2L6,AB,Brentwood Common NW,cafe,bubble_tea,Mo-Su 11:00-23:00,+1-403-453-5562,,#120,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12742720019,GN Cafe,,,,Point,-114.128264,51.086826,node/12742720019,Calgary,10,T2L 2L6,AB,Brentwood Common NW,cafe,coffee_shop;pastry,"Mo-Sa 10:00-20:00, Su 10:00-16:00",+1-403-245-0989,,#130,,,https://www.gnbeautystudio.com/,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12742902096,Bliss & Co,,,,Point,-114.1290031,51.087235,node/12742902096,Calgary,30,T2L 2L8,AB,Brentwood Common NW,cafe,pastry;coffee_shop,Su-We 10:00-18:00; Th-Sa 10:00-19:00,+1 403-281-8821,,120,2025-12-14,,https://www.blisscupcakes.com/,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12745278728,PIKNIC CAFE,,yes,,Point,-114.1276784,51.0866487,node/12745278728,Calgary,255,T2L 2M4,AB,Brentwood Place NW,cafe,coffee_shop;pastry;korean,Mo-Th 07:00-22:00; Fr 07:00-23:00; Sa 08:00-23:00; Su 08:00-21:00,+1 403-999-5530,,,2025-11-14,,https://www.mypiknic.ca/,,,,,,,,,yes,,,,,,,,,,,,,,no,,,,,,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12745770167,Pizza Hut,,,,Point,-114.1278254,51.0867764,node/12745770167,Calgary,60,T2L 1K8,AB,Brentwood Common NW,restaurant,pizza,Fr-Sa 10:00-25:00; Su-Th 11:00-23:00,+1 825-413-0412,,Unit 2,2025-11-14,,https://www.pizzahut.ca/huts/ca-1/R36203/,Pizza Hut,Q191615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12751645366,Rouge,,,,Point,-114.0336738,51.0422565,node/12751645366,,1240,T2G 0M7,,8 Avenue SE,restaurant,,,+1-587-897-0399,Site visit,,,,https://www.rougecalgary.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12792151959,Phil & Sebastian,,,,Point,-114.0717506,51.0330036,node/12792151959,,,,,,cafe,,Mo-Su 07:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12801144387,Yummy Q,,,,Point,-114.0857422,51.0553096,node/12801144387,Calgary,338,T2N 1V8,Alberta,10 Street NW,cafe,bubble_tea,,+1 825-205-8905,,2,,,https://www.instagram.com/_yummy.q/profilecard/?igsh=bWhiMGZrN2FsbnAy,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,https://gosnappy.io/owa/snappy/detail/G8983/8983/m/menu_377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12801144388,Original Shawarma,,,,Point,-114.0857447,51.0552642,node/12801144388,Calgary,338,T2N 1V8,Alberta,10 Street NW,restaurant,,,+1 403-270-2777,,1,,,https://www.facebook.com/profile.php?id=61557115480937&sk=about_contact_and_basic_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12801203059,The Big Cheese Poutinerie,,,,Point,-114.086147,51.0530755,node/12801203059,Calgary,207,T2N 1V5,Alberta,10 Street NW,restaurant,poutine,,+1 587-350-2873,,,,,https://mybigcheese.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12801214952,Tibet Kitchen,,,,Point,-114.0857331,51.0547264,node/12801214952,Calgary,318,T2N 1V8,Alberta,10 Street NW,restaurant,tibetan,,+1 403-270-8828,,,,,https://tibetkitchencalgary.ca/,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12801214953,Bodega Mexican Restaurant,,,,Point,-114.0857359,51.0547954,node/12801214953,Calgary,318,T2N 1V8,Alberta,10 Street NW,restaurant,mexican,,+1 403-521-9777,,A,,,https://www.bodegacalgary.com/,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12801214955,Kim's Katsu,,,,Point,-114.0855542,51.0545432,node/12801214955,Calgary,314,T2N 1V8,Alberta,10 Street NW,restaurant,japanese,,+1 403-453-7461,,C2,,,https://kimskatsu.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12801214956,Pocket Holic,,,,Point,-114.0857301,51.0542798,node/12801214956,Calgary,304,T2N 1V8,Alberta,10 Street NW,restaurant,japanese,,+1 403-888-5593,,,,,https://www.pocketholic.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pocketholic.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12818233354,Euphoria Cafe,,,,Point,-114.1642784,51.1033257,node/12818233354,Calgary,8,T3A 2Z3,Alberta,Varsity Estates Circle NW,cafe,coffee_shop,Mo-Su 07:30-17:00,+1-403-313-0503,,110,,,http://www.euphoriacafe.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12827405673,Monki Breakfast Club & Bistro,,,,Point,-114.2068329,51.1268343,node/12827405673,Calgary,842,T3G 4S3,Alberta,Crowfoot Crescent NW,restaurant,breakfast;brunch;bistro;dessert,Mo-Fr 08:30-14:30; Sa-Su 08:00-15:30,+1 403 930 0813,,,2025-07-09,,https://www.monkibistro.ca/location/monki-breakfast-club-crowfoot/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12832513394,Tonic Kitchen & Bar,,,,Point,-114.0344945,51.1386796,node/12832513394,,22,T2E 7Y5,,Aero Crescent NE,restaurant,,Mo-Su 06:00-01:00; Dec 24 06:00-18:00; Dec 25 off,+1 403-930-0042,,,,info@tonickitchen.ca,https://www.tonickitchen.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1 587-349-5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12837667115,Fenyk Coffee & Social,,,,Point,-114.1424898,51.0981487,node/12837667115,Calgary,5049,T2L 2J8,Alberta,Northland Dr NW,cafe,coffee_shop;pastry,"Mo-Fr 07:00-22:00, Sa 08:00-22:00, Su 08:00-20:00",+1-403-906-2592,,110,,,https://www.fenykcoffee.com/,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12840971152,Pizza On Fire,,limited,,Point,-113.9964034,50.9810442,node/12840971152,,,,,,restaurant,pizza,Su-We 11:00-22:00; Th-Sa 11:00-23:00,+1-403-460-5555,,,,,https://www.pizzaonfire.net/,,,,,,,,,,,,,,,,no,,yes,yes,,,yes,no,,,,,,,,,,,,,,,,,,,,,yes,,,,,no,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12844172621,Garden Court Cafe,,yes,,Point,-113.997144,50.9802762,node/12844172621,,,,,,restaurant,buffet;american,"""by event""",,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12845006026,Ramen Ninja,,,,Point,-114.1286461,51.0865555,node/12845006026,Calgary,3820,T2L 2L5,AB,Brentwood Road NW,restaurant,ramen,Mo-Su 11:00-22:00,+1-403-289-0049,,130,,,https://www.sushininja.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12856665141,Sso Yummy,,,,Point,-114.0611531,51.0513162,node/12856665141,,,,,,restaurant,korean,,+1-403-455-6564,,,,,https://ssoyummy.netlify.app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12857776401,OEB Breakfast Co.,,,,Point,-114.0658035,51.0487075,node/12857776401,,425,,,1 Street SW,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12884672335,Cafe Miam,,,,Point,-114.2116236,51.153015,node/12884672335,Calgary,8650,T3R 0R5,AB,112 Ave NW,cafe,coffee_shop,,,,"6112,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12884672336,RAM Cafe,,yes,,Point,-114.2069378,51.1529801,node/12884672336,Calgary,12,T3R 0K4,AB,Royal Vista Way NW,cafe,coffee_shop,,+1 587-968-7900,,,2025-07-02,,https://www.instagram.com/ramcafeyyc/?hl=en,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,no,no,wlan,,customers,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,
Feature,node/12884672337,Shijo Cafe,,,,Point,-114.2032267,51.1534741,node/12884672337,Calgary,2,T3R 1T9,AB,Royal Vista Link NW,restaurant,japanese,,,,3115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12884897719,Friends Cafe,,,,Point,-114.1618147,51.1024115,node/12884897719,,,,,,cafe,coffee_shop,,+1-403-241-5526,,,,,https://friendscafeyyc.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
