type,properties/@id,properties/addr:city,properties/addr:country,properties/addr:postcode,properties/addr:street,properties/addr:suburb,properties/amenity,properties/brand,properties/brand:wikidata,properties/brand:wikipedia,properties/cuisine,properties/internet_access,properties/name,properties/opening_hours,properties/operator,properties/outdoor_seating,properties/phone,properties/website,properties/wheelchair,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/fhrs:id,properties/smoking,properties/addr:housenumber,properties/check_date,properties/indoor_seating,properties/addr:housename,properties/email,properties/source:addr,properties/tourism,properties/diet:gluten_free,properties/diet:vegan,properties/diet:vegetarian,properties/disused:amenity,properties/old_name,properties/payment:cash,properties/bar,properties/air_conditioning,properties/check_date:opening_hours,properties/level,properties/payment:contactless,properties/payment:credit_cards,properties/payment:debit_cards,properties/payment:mastercard,properties/payment:visa,properties/ref,properties/takeaway,properties/official_name,properties/branch,properties/contact:facebook,properties/contact:instagram,properties/contact:twitter,properties/wikidata,properties/wikipedia,properties/capacity,properties/drive_in,properties/addr:floor,properties/description,properties/internet_access:fee,properties/microbrewery,properties/organic,properties/food,properties/source,properties/addr:unit,properties/opening_hours:signed,properties/ref:vatin,properties/real_ale,properties/shop,properties/historic,properties/memorial,properties/religion,properties/subject:wikidata,properties/subject:wikipedia,properties/wikimedia_commons,properties/addr:state,properties/payment:cards,properties/toilets,properties/source:name,properties/toilets:unisex,properties/reservation,properties/not:addr:postcode,properties/check_date:diet:vegetarian,properties/alt_name,properties/fhrs:local_authority_id,properties/layer,properties/note,properties/addr:parentstreet,properties/fixme,properties/ele,properties/source:addr:postcode,properties/contact:phone,properties/name:en,properties/name:zh-Hans,properties/baby,properties/drive_through,properties/changing_table,properties/toilets:wheelchair,properties/internet_access:ssid,properties/contact:email,properties/contact:website,properties/highchair,properties/wheelchair:description,properties/addr:place,properties/payment:american_express,properties/payment:visa_debit,properties/not:fhrs:addr:postcode,properties/delivery,properties/brand:en,properties/brand:zh,properties/name:zh,properties/breakfast,properties/internet_access:operator,properties/url,properties/amenity:restaurant,properties/fhrs:rating,properties/closed,properties/rooms,properties/contact:city,properties/contact:country,properties/contact:housenumber,properties/contact:postcode,properties/contact:street,properties/short_name,properties/old_amenity,properties/artwork_type,properties/self_service,properties/old_fhrs:id,properties/changing_table:fee,properties/kids_area:indoor,properties/toilets:access,properties/payment:discover_card,properties/changing_table:location,properties/stars,properties/payment:diners_club,properties/diet:halal,properties/drinking_water:refill,properties/drinking_water:refill:network,properties/name:th,properties/website:menu,properties/start_date,properties/diet:jain_vegetarian,properties/ref:vcgi:esiteid,properties/diet:meat,properties/pets_allowed,properties/building,properties/dinner,properties/lunch,properties/website:orders,properties/check_date:diet:vegan,properties/indoor,properties/dog,properties/diet:non-vegetarian,properties/live_music,properties/construction,properties/check_date:diet:gluten_free,properties/opening_hours:url,properties/kids_area,properties/kids_area:fee,properties/kids_area:outdoor,properties/kids_area:supervised,properties/payment:coins,properties/entrance,properties/survey:date,properties/cafe,properties/nohousenumber,properties/fee,properties/street_vendor,properties/fast_food,properties/not:brand:wikidata,properties/brewery,properties/toilets:menstrual_products,properties/payment:maestro,properties/payment:goldback
Feature,node/12296987433,,,,,,cafe,,,,,,Café 90 Delice,,,,,,,Point,-2.2238485,53.4832067,node/12296987433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12324010393,,,,Hollinwood Avenue,,restaurant,,,,indian,,Kurry Hut,,,,,https://kurryhutonline.co.uk/,,Point,-2.1699995,53.5234867,node/12324010393,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12324010400,,,,,,restaurant,,,,indian,,Mumbai Spice,,,,,,,Point,-2.1697129,53.5234489,node/12324010400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12407543104,Manchester,,M2 4WU,King Street,,restaurant,,,,asian,,Lucky Cat by Gordon Ramsay,,,,,,,Point,-2.2424314,53.4806937,node/12407543104,1821506,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12412921381,Manchester,,M19 3AR,Stockport Road,,restaurant,,,,fast_food;chicken,,Smokies,,,,,,,Point,-2.1917495,53.4483785,node/12412921381,,,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12438538122,,,,,,cafe,,,,coffee_shop,,Fort,,,,,,,Point,-2.2501464,53.4769642,node/12438538122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12442300223,,,,,,restaurant,,,,,,Oswald Seafod Restaurant & Bar,Mo-Su 08:00-24:00,,,+18763313033,,,Point,-77.5651226,17.8679689,node/12442300223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12529880943,,,,,,cafe,,,,coffee_shop,,Just Between Friends,,,,,,,Point,-2.2261034,53.4848436,node/12529880943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12537875002,,,,Macleod Trail SW,,restaurant,Cora,Q2996960,,breakfast,,Cora,,,,,,,Point,-114.069709,51.005237,node/12537875002,,,5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12556443288,Manchester,,M19 3AW,Stockport Road,,restaurant,,,,,,Lahori,,,,,,,Point,-2.1920756,53.4483312,node/12556443288,1820569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12556909099,,,,,,restaurant,,,,seafood,,Sexy Fish,,,,,,,Point,-2.2490304,53.4800475,node/12556909099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12586029460,Manchester,,M19 2SY,Stockport Road,,cafe,,,,,,Bia Café bar,,,,,,,Point,-2.1879544,53.4403996,node/12586029460,1818484,,987,,yes,,,,,,,yes,,,,yes,,,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12587244086,,,,,,restaurant,,,,,,Lahori Grill and Tawa,,,,,,,Point,-2.1913025,53.4455791,node/12587244086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12593929616,Manchester,,M19 3BN,Stockport Road,,cafe,Chaiiwala,Q124478909,,coffee_shop,,Chaiiwala,,,,,,,Point,-2.1916691,53.4456144,node/12593929616,1816990,,884,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12625508931,,,,,,cafe,,,,,,Cha Cha Chai,,,,,,,Point,-2.2010971,53.457292,node/12625508931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12630432200,,,,,,cafe,,,,,,Tibetan Kitchen,,,,,,,Point,-2.2663656,53.4236683,node/12630432200,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12630617461,,,,,,restaurant,,,,,,Sky Lounge,,,,,,,Point,-2.2602888,53.426876,node/12630617461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12630687038,Manchester,,M19 1GN,School Lane,,restaurant,,,,thai,,Ek's Kitchen,,,,,,,Point,-2.2172066,53.4152896,node/12630687038,1817123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12639680001,,,M21 8AE,Barlow Moor Road,,restaurant,,,,pizza,,Lucky Mama's,Tu-Fr 16:00-22:00; Sa-Su 13:00-22:00,,,+44 7927 212597,,no,Point,-2.2765253,53.4415368,node/12639680001,1819468,,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12639683701,,,M1 2FF,Tariff Street,,restaurant,,,,american,,Cardinal Rule,Mo-Sa 12:00-21:00; Su 12:00-19:00,,,,https://www.cardinalrule.co.uk/,,Point,-2.2322828,53.4812025,node/12639683701,,,10,,,,howdy@cardinalrule.co.uk,,,,,,,,,,,,,,,,,,,,,,,cardinalrule_mcr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.cardinalrule.co.uk/menu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12666422428,Manchester,,M15 4RP,First Street,,restaurant,,,,steak_house,,Ribeye Steakhouse,,,,,,,Point,-2.2477303,53.4728912,node/12666422428,1820715,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12668847436,,,,,,cafe,,,,,,Southern Serenity Cafe,,,,,,,Point,-77.5537392,37.4939825,node/12668847436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12729056169,,,,,,cafe,,,,,,Seesaw,,,,,,yes,Point,-2.2382185,53.4747655,node/12729056169,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12793059712,Manchester,,,Elm Street,,cafe,,,,,,NXT Coffee Bar,Mo-Fr 07:00-15:00; Sa-Su 08:00-14:00,,,,https://nxtcoffeebar.com/,,Point,-71.4636591,42.9955545,node/12793059712,,,1230,,,,,,,,,,,,yes,,,,,yes,yes,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12796481780,Manchester,,03104,Hooksett Road,,cafe,,,,,no,Aroma Joe's,Mo-Sa 05:15-21:00; Su 05:45-21:00,,,,,,Point,-71.4510292,43.014324,node/12796481780,,,527,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12840830272,,,,Main Street,,restaurant,,,,,,The Avocado Pit,Mo-Sa 11:30-20:00,,,,,yes,Point,-73.053918,43.1774053,node/12840830272,,,5036,2025-05-15,,,,,,,,,,,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12847389346,Valley Park,,63088,Stonegate Center,,restaurant,,,,mediterranean,,Troy Mediterranean Cuisine,"Tu-Th 11:00-20:30; Fr,Sa 11:00-22:30; Su 12:00-20:00",,no,+1 636 517 1141,,,Point,-90.4947024,38.5666885,node/12847389346,,no,19,2025-09-06,,,,,,,,,,,,no,yes,2025-09-06,,,,,,,,yes,,,,,,,,,,,,,no,no,,survey,,,,,,,,,,,,MO,,yes,,,,,,,,,,,,,,,,,,,,no,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,,
Feature,node/12883105980,,,,,,cafe,Caffè Nero,Q675808,,coffee_shop,,Caffè Nero,Mo-Fr 07:00-19:00; Su 08:00-18:00,,no,+441616412431,,,Point,-2.1813214,53.5032297,node/12883105980,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12912660973,,,,,,restaurant,,,,,,Aspire Lounge,04:00-20:00,,,,https://www.executivelounges.com/airport-lounges/manchester-airport-terminal-2-aspire-lounge,,Point,-2.2825088,53.3674539,node/12912660973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12912660977,,,,,,restaurant,,,,,,Escape Lounge,Su-Fr 04:00-17:30; Sa 04:00-18:30,,,,https://escapelounges.com/uk/airport-lounges/manchester/terminal-2/,,Point,-2.2819117,53.3680524,node/12912660977,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12912660978,,,,,,restaurant,,,,,,1903 Lounge,04:00-20:45,,,,https://1903lounges.com/uk/airport-lounges/manchester/terminal-2/,,Point,-2.2819794,53.3680904,node/12912660978,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12912660985,,,,,,cafe,Costa,Q608845,,coffee_shop,,Costa,,,,,,,Point,-2.2821081,53.3683088,node/12912660985,,,,,,,,,,,,,,,,,,,2,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12912726317,,,,,,restaurant,,,,,,The Evergreen Bar & Brasserie,Su-Fr 04:00-17:30; Sa 04:00-18:30,,,,https://www.manchesterairport.co.uk/at-the-airport/restaurants/evergreen-bar-and-brasserie/,,Point,-2.2813048,53.367862,node/12912726317,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12912726323,,,,,,restaurant,,,,italian,,San Carlo,,,,,https://www.manchesterairport.co.uk/at-the-airport/restaurants/san-carlo/,,Point,-2.2814966,53.3675081,node/12912726323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12912726343,,,,,,restaurant,,,,,,Pot Kettle Black,,,,,,,Point,-2.2822664,53.3678333,node/12912726343,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12983094388,,,,,,restaurant,,,,mexican,,Maricarmen,"Mo-Th 12:00-22:00; Fr,Sa 12:00-23:00",,,,,,Point,-2.2296494,53.4832745,node/12983094388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13021427220,,,,,,cafe,,,,,,Fluffy Fluffy,"Su-Th 10:00-20:00; Fr,Sa 10:00-21:00",,,,,,Point,-2.2368757,53.4760456,node/13021427220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13034920442,,,,,,restaurant,,,,japanese,,Poké Spot,Mo-Sa 11:00-20:30; Su 11:00-19:30; PH closed,,,,,yes,Point,-71.4488324,42.965374,node/13034920442,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13034920443,,,,,,restaurant,,,,mexican,,California Burritos,"Mo-Th,Su 11:00-21:00; Fr-Sa 11:00-22:00; PH closed",,,,,yes,Point,-71.4487527,42.9653206,node/13034920443,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13040832669,,,,,,restaurant,,,,,,Wok 'n' Roll,Mo-Su 11:30-21:00,,no,,,,Point,-2.2302655,53.4628136,node/13040832669,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13055985383,Manchester,,M15 6PQ,Booth Street West,,,Hyatt House,Q109292191,,,yes,Hyatt House Manchester,24/7,,,+44 1613595556,https://www.hyatt.com/hyatt-house/en-US/manxm-hyatt-house-manchester,yes,Point,-2.2380296,53.4673708,node/13055985383,,no,55,,,,,,hotel,,,,,,yes,yes,yes,,,,yes,,yes,yes,,,,,https://www.facebook.com/HyattHotelsManchester,,,Q111873746,,,,,,no,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
Feature,node/13071085704,,,M3 2GQ,Deansgate,,restaurant,,,,italian,wlan,Capri’s Cucina Italiana,We-Mo 12:00-22:00,,no,,,,Point,-2.2483475,53.4814341,node/13071085704,,,118-124,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13078688402,Manchester,,M1 7FS,Oxford Road,,restaurant,,,,italian,,Onda pasta bar,We-Fr 16:00-23:00; Sa-Su 12:00-23:00,,,,https://ondapastabar.com/,,Point,-2.2390076,53.4731393,node/13078688402,,,,,,No.1 Circle Square,hello@ondapastabar.com,,,,,,,,,,,,,,,,,,,,,,,ondapastabar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,https://ondapastabar.com/menu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13078690301,,,M1 6JD,Princess Street,,restaurant,,,,,,Winsome,,,,+44 7776 880839,https://www.winsomemcr.co.uk/,,Point,-2.2384022,53.4758638,node/13078690301,,,74,,,,enquiries@winsomemcr.co.uk,,,,,,,,,,,,,,,,,,,,,,,winsome_mcr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,https://www.winsomemcr.co.uk/food-menu-pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13169563201,,,05255,Main Street,,cafe,,,,,,The Maple Reserve Cafe,"Su-Mo, We-Th 10:00-17:00; Fr-Sa 10:00-20:00",,,+1 802-367-3508,,,Point,-73.0560441,43.1772647,node/13169563201,,,4927,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13178947642,Manchester,,M14 4PA,Moss Lane East,,cafe,,,,coffee_shop,,The Giving Tree,,,,,,,Point,-2.2272742,53.4577006,node/13178947642,639280,,508,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13186274249,Manchester,,M1 7FS,Symphony Park,,restaurant,,,,asian,,Hello Oriental,"Mo-Th 10:30-22:00, Fr 10:30-23:00,Sa 10:30-00:00, Su 10:30-21:00",,,,https://www.hello-oriental.co.uk/,,Point,-2.238143,53.4726396,node/13186274249,,,2,,,Unit 3B South Pavilion,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/13189481393,,,M2 5AD,Brazennose Street,,restaurant,,,,thai,,Zaap Thai,Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-21:00,,,+44 161 7105906,https://zaapthai.co.uk/locations/manchester/,,Point,-2.2465441,53.4798284,node/13189481393,,,Unit 3,,,The Lincoln,Manchester@zaapthai.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
