type,properties/@id,properties/amenity,properties/ferry,properties/name,properties/network,properties/operator,properties/public_transport,properties/source,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/addr:city,properties/addr:housenumber,properties/addr:postcode,properties/addr:state,properties/addr:street,properties/brand,properties/brand:wikidata,properties/cuisine,properties/wheelchair,properties/check_date,properties/opening_hours,properties/outdoor_seating,properties/phone,properties/website,properties/wheelchair:description,properties/branch,properties/official_name,properties/takeaway,properties/addr:country,properties/contact:website,properties/entrance,properties/indoor_seating,properties/smoking,properties/addr:unit,properties/url,properties/ele,properties/gnis:feature_id,properties/wikidata,properties/wikipedia,properties/ref,properties/email,properties/fixme,properties/panoramax,properties/website:menu,properties/payment:cash,properties/payment:credit_cards,properties/payment:debit_cards,properties/name:ko,properties/diet:halal,properties/level,properties/payment:mastercard,properties/payment:visa,properties/internet_access,properties/internet_access:fee,properties/toilets,properties/check_date:opening_hours,properties/addr:street:name,properties/addr:street:prefix,properties/addr:street:type,properties/contact:facebook,properties/air_conditioning,properties/addr:floor,properties/contact:instagram,properties/diet:fish,properties/delivery,properties/bar,properties/rooms,properties/alt_name,properties/fax,properties/diet:vegan,properties/diet:vegetarian,properties/atm,properties/drive_through,properties/wifi,properties/note,properties/layer,properties/toilets:wheelchair,properties/contact:phone,properties/contact:foursquare,properties/kids_area,properties/payment:cards,properties/payment:qr_code,properties/reservation,properties/opening_hours:signed,properties/addr:housename,properties/coffee,properties/shop,properties/construction,properties/name:vi,properties/drive_in,properties/microbrewery,properties/organic,properties/short_name,properties/check_date:smoking,properties/internet_access:ssid,properties/panoramax:0,properties/service:electricity,properties/not:brand:wikidata,properties/phone:mnemonic,properties/diet:pescetarian,properties/self_service,properties/capacity,properties/contact:email,properties/payment:contactless,properties/diet:kosher,properties/diet:kosher:certification,properties/diet:kosher:dairy,properties/diet:kosher:meat,properties/diet:kosher:pareve,properties/craft,properties/disused:amenity,properties/diet:kosher:chalav_yisrael,properties/diet:kosher:yoshon,properties/description,properties/payment:coins,properties/contact:tiktok,properties/owner,properties/facebook,properties/payment:not_cash,properties/name:en,properties/name:ru,properties/name:uk,properties/breakfast,properties/lunch,properties/contact:yelp,properties/contact:tripadvisor,properties/diet:gluten_free,properties/diet:local,properties/lat,properties/lon,properties/payment:apple_pay,properties/name:de,properties/contact:twitter,properties/toilets:access,properties/payment:american_express,properties/payment:discover_card,properties/name:es,properties/amenity_1,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:lightning,properties/payment:lightning:operator,properties/payment:lightning_contactless,properties/payment:onchain,properties/drink:alcohol,properties/disused:office,properties/old_name,properties/contact:pinterest,properties/contact:youtube,properties/payment:diners_club,properties/opening_hours:covid19,properties/internet_access:password,properties/source:access:password,properties/brewery,properties/old_name:vi,properties/description:en,properties/reservation:website,properties/leisure,properties/loc_name,properties/brand:en,properties/brand:zh,properties/name:zh,properties/chicago:building_id,properties/changing_table,properties/highchair,properties/payment:mastercard_contactless,properties/indoor,properties/room,properties/alcohol,properties/status,properties/historic,properties/material,properties/memorial,properties/subject:wikidata,properties/subject:wikimedia_commons,properties/subject:wikipedia,properties/attraction,properties/species:wikidata,properties/species:wikipedia,properties/disused:cuisine,properties/strapline,properties/access,properties/drinking_water,properties/man_made,properties/pump,properties/yelp,properties/diet:healthy,properties/building:levels,properties/diet:nut_free,properties/diet:oil_free,properties/diet:soy_free,properties/brand:wikipedia,properties/diet:chicken,properties/diet:meat,properties/brand:ja,properties/name:ja,properties/diet:organic,properties/exhibit,properties/heritage,properties/heritage:operator,properties/heritage:website,properties/nrhp:criteria,properties/nrhp:inscription_date,properties/nrhp:nhl,properties/ref:nrhp,properties/start_date,properties/wikimedia_commons,properties/int_name,properties/sport,properties/office,properties/theme,properties/changing_table:fee,properties/changing_table:location,properties/dinner,properties/name:kr,properties/lgbtq,properties/polling_station,properties/toilets:fee,properties/toilets:supervised,properties/opening_hours:url,properties/instagram
Feature,node/10094467262,cafe,,Coffee Chat,,,,,,Point,-87.7402172,41.9680015,node/10094467262,Chicago,4459,60630,IL,West Lawrence Avenue,,,coffee_shop,,,,no,+1 773 814 0548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10096318529,restaurant,,Wheat's End Cafe,,,,,,Point,-87.642929,41.9327079,node/10096318529,Chicago,543,60614,IL,West Diversey Parkway,,,,yes,,Tu-Su 10:00-15:00,,17737703527,https://wheatsendcafe.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10109090343,restaurant,,Zebda,,,,,,Point,-87.7281057,41.9596897,node/10109090343,Chicago,4344,60641,IL,North Elston Avenue,,,moroccan,,,09:00-23:00,,+1 773 545 7000,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10110142359,cafe,,Starbucks,,,,,,Point,-87.650147,41.8746969,node/10110142359,Chicago,940,60607,IL,West Harrison Street,Starbucks,Q37158,coffee_shop,,,08:00-17:00,yes,+1 312-413-2106,https://www.starbucks.com/store-locator/store/1025934/uic-academic-residential-com-940-w-harrison-st-chicago-il-60607-us,,UIC Academic & Residential Com,Starbucks Coffee,yes,,,,,,,,,,,,1025934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10110248103,restaurant,,Roti,,,,,,Point,-87.5878892,41.7997121,node/10110248103,Chicago,1526,60615,IL,East 53rd Street,,,middle_eastern;fast_food;mediterranean,,,Mo-Fr 11:00-23:00; Sa-Su 11:00-23:00,,-7260,https://roti.com/location/chicago-hyde-park/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10111601500,cafe,,Starbucks,,,,,,Point,-87.6246491,41.8794397,node/10111601500,Chicago,200,60604,IL,South Michigan Avenue,Starbucks,Q37158,coffee_shop,,15-03-2025,Sa 06:00-22:00; Su 06:00-20:00; Mo-Th 05:30-20:00; Fr 05:30-21:00,,+1 312-431-1757,https://www.starbucks.com/store-locator/store/88730/200-s-michigan-avenue-200-s-michigan-ave-chicago-il-606042402-us,,200 South Michigan Avenue,Starbucks Coffee,yes,,,,,,,,,,,,88730,,,,,,,,,,,,,,,,15-03-2025,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10112504033,restaurant,,Momentum Coffee,,,,,,Point,-87.7176993,41.8871055,node/10112504033,,,,,,,,,yes,,We-Su 10:00-14:00,yes,,,,,,,,,,yes,no,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10119856356,restaurant,,Strings Ramen,,,,,,Point,-87.5897466,41.7994099,node/10119856356,Chicago,1453,60615,IL,East 53rd Street,,,asian;japanese,,,Mo-Su 11:00-22:00,,-4202,https://www.stringsramenhydepark.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10122139317,restaurant,,World Nutrition,,,,,,Point,-87.6784623,41.903,node/10122139317,,,,,,,,,yes,,Mo-Sa 08:00-19:00; Su 08:00-17:00,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,worldnutritionchi,,,worldnutritionchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smoothies, tea, pastries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10155920129,restaurant,,Green Tea Japanese Restaurant,,,,,,Point,-87.6385626,41.9221523,node/10155920129,,2206,,,NorthClark Street,,,japanese,,,,,+1773 883 8812,https://greentea-chicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10213368548,cafe,,FROTH,,,,,,Point,-87.6652931,41.8800356,node/10213368548,Chicago,1515,60607,IL,West Monroe Street,,,,yes,21-03-2025,Mo-Su 08:00-19:00,,-8887,https://www.froth.cafe,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,0,,,wlan,customers,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10222965518,cafe,,Starbucks,,,,,,Point,-87.6404265,41.8824106,node/10222965518,Chicago,500,60661,IL,West Madison Street,Starbucks,Q37158,coffee_shop,yes,09-11-2024,,no,+1 312-833-9560,https://www.starbucks.com/store-locator/store/1018063/otc-500-w-madison-g-016-chicago-il-606614544-us,,OTC,Starbucks Coffee,yes,,,,,,G-016,,,,,,,,,,,yes,yes,yes,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10249068002,restaurant,,Asian Mix Cafe,,,,,,Point,-87.6500846,41.9540921,node/10249068002,Chicago,3945,60613,IL,North Broadway,,,thai,,01-10-2023,Mo-Fr 11:30-21:00; Sa 12:00-21:00; Su off,,+1 773 857 0989,https://www.asianmixcafechi.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10250980405,cafe,,Sipping Turtle Cafe,,,,,,Point,-87.7171238,41.9351626,node/10250980405,Chicago,2959,60618,IL,North Milwaukee Avenue,,,,,,,,-5227,https://sippingturtlecafe.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10266322697,cafe,,Starbucks,,,,,,Point,-87.6870877,41.9164231,node/10266322697,Chicago,1932,60647,IL,North Milwaukee Avenue,Starbucks,Q37158,coffee_shop,,14-09-2023,,,+1 224-456-1314,https://www.starbucks.com/store-locator/store/1019475/western-milwaukee-1932-n-milwaukee-chicago-il-606474321-us,,Western & Milwaukee,Starbucks Coffee,yes,,,,,,,,,,,,1019475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10291954646,restaurant,,Tom's Place Pancake House,,,,,,Point,-87.6629634,41.8084679,node/10291954646,,,,,,,,,,,Tu-Su 08:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10305935852,restaurant,,Asian Station,,,,,,Point,-87.6654393,42.0077563,node/10305935852,Chicago,1343,60626,IL,West Morse Avenue,,,asian,,,,,+1 773-942-7196,https://asianstationchicago.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10313004437,restaurant,,Buffet City,,,,,,Point,-87.7229475,41.765229,node/10313004437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10555529389,restaurant,,Jerry's Sandwiches,,,,,,Point,-87.6877427,41.9676921,node/10555529389,Chicago,4738,60625,IL,North Lincoln Avenue,,,sandwich;salad,,,Mo-Th 11:00-20:30; Fr 11:00-22:00; Sa 10:30-22:00; Su 10:30-20:30,,+1 773 733-6673,https://www.jerryssandwiches.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/JerrysSandwiches,,,https://www.instagram.com/jerryssandwiches/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10562958394,restaurant,,Zeus Restaurant,,,,,,Point,-87.647571,41.8780678,node/10562958394,Chicago,806,60607,IL,West Jackson Boulevard,,,greek,,24-10-2024,Mo-Fr 11:00-22:00; Sa 12:00-22:00; Su 12:00-19:00,,+1 312-258-8789,https://www.zeusgyros.com,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10567134217,restaurant,,Tiba Restaurant,,,,,,Point,-87.6971601,41.9683002,node/10567134217,Chicago,2721,60625,IL,West Lawrence Avenue,,,middle_eastern;mediterranean,,,,,18722086660,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10567134218,restaurant,,Halal Inn,,,,,,Point,-87.708072,41.9693299,node/10567134218,Chicago,4825,60625,IL,North Kedzie Avenue,,,pizza;burger;wings,,,,,17736810933,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10567134220,restaurant,,Antepli Turkish Gourmet,,,,,,Point,-87.7081096,41.9699249,node/10567134220,Chicago,4849,60625,IL,North Kedzie Avenue,,,turkish,,,,,17739426300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-06-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10583112892,restaurant,,Daiquan Noodles,,,,,,Point,-87.6322068,41.8519483,node/10583112892,Chicago,2230,60616,IL,South Wentworth Avenue,,,noodle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10583112893,cafe,,Tbaar,,,,,,Point,-87.6321374,41.8518966,node/10583112893,Chicago,2234,60616,IL,South Wentworth Avenue,,,bubble_tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10583112894,cafe,,Oriental Tea House,,,,,,Point,-87.6321584,41.8515649,node/10583112894,Chicago,2246,60616,IL,South Wentworth Avenue,,,bubble_tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10584956051,restaurant,,Allende,,,,,,Point,-87.6444508,41.9225499,node/10584956051,Chicago,2221,60614,IL,North Lincoln Avenue,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10586422005,cafe,,Big Shoulders Cafe,,,,,,Point,-87.628421,41.8984478,node/10586422005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10591994606,cafe,,Doppio Coffee House,,,,,,Point,-87.6663067,41.9376222,node/10591994606,,3054,60657,,North Greenview Avenue,,,coffee_shop,,,"Mo-Fr 06:00-16:00; Sa, Su 07:00-15:00",,-6567,https://www.doppiocoffeehouse.com/,,,,,,,,,,,,,,,,,doppioch@gmail.com,,,,,,,,,,,,,,,,,,,,,,doppiocoffeehouse19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doppio Coffee House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10602932100,restaurant,,Naf Naf Grill,,,,,,Point,-87.6263667,41.8812877,node/10602932100,Chicago,28,60603,IL,South Wabash Avenue,Naf Naf Grill,Q111901442,middle_eastern,,,Mo-Su 10:30-22:00,,-7337,https://www.nafnafgrill.com/locations/#jump-wabash,,Wabash,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10605258193,restaurant,,Michuu Ethiopian Restaurant,,,,,,Point,-87.655815,41.9653003,node/10605258193,Chicago,1023,60640,IL,West Wilson Avenue,,,ethiopian,,,,,-4601,https://www.michuuethiopianrestaurant.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10628518818,cafe,,Momentum Coffee,,,,,,Point,-87.6927617,41.8626549,node/10628518818,Chicago,2644,60608,IL,West Ogden Avenue,,,,,,,,-3202,https://momentumcoffee.org/pages/north-lawndale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10651020905,restaurant,,Veggie House,,,,,,Point,-87.6328454,41.8546012,node/10651020905,Chicago,2109,60616,IL,South China Place,,,chinese,,,"Su-Mo,We-Th 11:30-21:00; Fr-Sa 11:30-22:00",,+1 312-326-9966,https://veggiehouseusa.com,,,,,,,,,,,,,,,,,,,,https://www.veggiehouseusa.com/Menus,,yes,yes,,,,,,,,yes,08-07-2025,,,,veggiehousechicago,,,veggiehousechicago,,,,,,,yes,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10655866657,restaurant,,Eggholic,,,,,,Point,-87.6490935,41.8960931,node/10655866657,Chicago,833,60642,IL,West Chicago Avenue,,,indian;mexican,,,,,-4772,https://www.theeggholic.com/locations.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10659917515,,,The LaSalle Chicago,,,,,hotel,Point,-87.6324884,41.8790843,node/10659917515,Chicago,208,60604,IL,South LaSalle Street,Autograph Collection,Q19872869,,,,,,+1 312-634-0000,https://www.marriott.com/en-us/hotels/chiad-the-lasalle-chicago-autograph-collection/overview/,,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City National Bank and Trust Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/10659917516,,,JW Marriott Chicago,,,,,hotel,Point,-87.6330277,41.879266,node/10659917516,Chicago,151,60603,IL,West Adams Street,JW Marriott,Q1067636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Salle,South,Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
