type,properties/@id,properties/name,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/created_by,properties/addr:state,properties/ele,properties/gnis:feature_id,properties/brand,properties/brand:wikidata,properties/cuisine,properties/opening_hours,properties/takeaway,properties/addr:city,properties/addr:housenumber,properties/addr:province,properties/addr:street,properties/brand:wikipedia,properties/diet:vegan,properties/diet:vegetarian,properties/indoor_seating,properties/official_name,properties/outdoor_seating,properties/smoking,properties/wheelchair,properties/contact:facebook,properties/contact:instagram,properties/phone,properties/website,properties/website:menu,properties/check_date,properties/source,properties/diet:halal,properties/diet:kosher,properties/addr:postcode,properties/payment:credit_cards,properties/payment:debit_cards,properties/addr:unit,properties/check_date:opening_hours,properties/check_date:smoking,properties/internet_access,properties/internet_access:fee,properties/not:brand:wikidata,properties/email,properties/air_conditioning,properties/delivery,properties/wikidata,properties/alt_name,properties/operator,properties/internet_access:ssid,properties/reservation,properties/contact:yelp,properties/image,properties/changing_table,properties/drive_through,properties/description,properties/height,properties/historic,properties/wikipedia,properties/bar,properties/diet:gluten_free,properties/level,properties/branch,properties/website:en,properties/website:fr,properties/toilets:wheelchair,properties/display,properties/support,properties/visibility,properties/opening_hours:signed,properties/capacity,properties/toilets,properties/brand:en,properties/brand:zh,properties/name:en,properties/name:zh,properties/shop,properties/amenity:bar,properties/payment:cash,properties/stars,properties/addr:floor,properties/toilets:access,properties/internet_access:type,properties/url,properties/indoor,properties/payment:visa,properties/direction,properties/diet:non-vegetarian,properties/note,properties/opening_hours:2025-12-21-,properties/microbrewery,properties/payment:interac,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:coinos,properties/payment:lightning,properties/payment:onchain,properties/survey:date,properties/payment:mastercard,properties/alt_name:en,properties/alt_name:vi,properties/name:vi,properties/source:location,properties/old_name,properties/highchair,properties/designation,properties/drive_in,properties/payment:american_express,properties/payment:cards,properties/payment:coins,properties/payment:contactless,properties/payment:notes,properties/short_name,properties/start_date,properties/diet:organic,properties/natural,properties/addr:country,properties/entrance,properties/payment:lightning_contactless,properties/self_service,properties/check_date:diet:vegetarian,properties/payment:apple_pay,properties/fax,properties/diet:meat,properties/name:ko,properties/bakery,properties/fixme,properties/name:fi,properties/internet,properties/brewery,properties/ref,properties/int_name,properties/diet:dairy_free,properties/diet:paleo,properties/postal_code,properties/payment:alipay,properties/payment:jcb,properties/payment:wechat,properties/contact:website,properties/diet:healthy,properties/diet:local,properties/diet:lactose_free,properties/diet:milk_tea,properties/diet:natural_foods,properties/internet_access:password,properties/opening_hours:drive_through,properties/contact:phone,properties/name:zh-Hans,properties/phone:mnemonic,properties/check_date:internet_access,properties/delivery:partner,properties/diet:chicken,properties/diet:fish,properties/diet:seafood,properties/name:fr,properties/payment:discover_card,properties/payment:visa_debit,properties/cocktails,properties/name:ja,properties/leisure,properties/language:en,properties/language:vi,properties/haunted,properties/office,properties/name:yue,properties/theme,properties/happy_hours,properties/name:yue-Hant,properties/diet:pescetarian,properties/television,properties/name:zh-Hant,properties/contact:email,properties/takeaway:covid19,properties/faces,properties/opening_hours:covid19,properties/payment:app,properties/panoramax,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/toilets:fee,properties/toilets:gender_segregated,properties/toilets:wheelchair:grab_rail:foldable:left,properties/toilets:wheelchair:grab_rail:left,properties/toilets:wheelchair:grab_rail:right,properties/website:orders,properties/name:de,properties/disused:cuisine,properties/craft,properties/rooms,properties/addr:suite,properties/description:en,properties/payment:google_pay,properties/payment:square_pay,properties/pizza:style,properties/karaoke,properties/diet:omnivore,properties/building,properties/note:address_buildingnumber,properties/toilets:menstrual_products,properties/check:date,properties/drink:bubble_tea,properties/was:name,properties/drink:beer,properties/drink:coffee,properties/drink:tea,properties/drink:wine,properties/drink:espresso,properties/takeaway:website,properties/level:ref,properties/contact:youtube,properties/phone:tollfree
Feature,node/11356793345,Gina's,,Point,-123.0987995,49.2804924,node/11356793345,restaurant,,,,,,,mexican,,,Vancouver,227,BC,East Pender Street,,,,,,,,,,,16044287062,https://saltchinatown.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11361050035,Starbucks,,Point,-123.033133,49.2318836,node/11361050035,cafe,,,,,Starbucks,Q37158,coffee_shop,Mo-Su 07:00-20:00,yes,Vancouver,3410,British Columbia,Kingsway,,,,,Starbucks Coffee,,,,,,-1186,,,,,,,V5R 5L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11378358235,O! Taho,,Point,-123.0904265,49.2473279,node/11378358235,restaurant,,,,,,,dessert;filipino,,,Vancouver,4223,BC,Fraser Street,,,,,,,,,,,,,,,,,,V5V 4G2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11384814771,Wo's Chinese Restaurant,,Point,-123.1019658,49.2114257,node/11384814771,restaurant,,,,,,,chinese,"Mo,We-Sa 11:00-21:00; Tu off; Su 12:00-21:00",,Vancouver,8166,BC,Main Street,,,,,,,,,,,,,,20-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11402008072,The Pleasant,,Point,-123.1006511,49.2634412,node/11402008072,restaurant,,,,,,,,,,,2334,,Main Street,,,,,,,,,,,,,,01-02-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11410164213,Donair Dude,,Point,-123.099738,49.2729839,node/11410164213,restaurant,,,,,,,donair,11:00-02:00,,Vancouver,201,BC,Terminal Avenue,,,yes,yes,,no,no,yes,,,-5341,https://donairdude.com/,,,,,,,yes,yes,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11415755957,SUD SOI,,Point,-123.0701482,49.2700614,node/11415755957,restaurant,,,,,,,thai,,,,1641,,Commercial Drive,,,,,,,,,,https://www.instagram.com/sudsoivancouver/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lombardo's,,,,,,,,,
Feature,node/11419227955,Chutneys Indian Restaurant,,Point,-122.504293,45.5988193,node/11419227955,restaurant,,WA,,,,,indian,,,Vancouver,3000,,Southeast 164th Avenue,,,,,,,,,,,-7867,https://chutneysindiancuisine.com/,,,,,,98683,,,#100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11419227958,Pizzeria La Sorrentina,,Point,-122.5043758,45.599415,node/11419227958,restaurant,,WA,,,,,pizza,,,Vancouver,3000,,Southeast 164th Avenue,,,,,,,,,,,-5120,https://www.lasorrentinavw.com/,,,,,,98683,,,#107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11425110954,Bambu,,Point,-123.0821501,49.2529347,node/11425110954,cafe,,,,,,,,,,Vancouver,1090,BC,Kingsway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11435670097,Deville Coffee,,Point,-123.1242222,49.2853769,node/11435670097,cafe,,,,,,,coffee_shop,,,,745,,Thurlow Street,,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11443788533,Aling Ening Restaurant,,Point,-123.0904337,49.2470891,node/11443788533,restaurant,,,,,,,filipino,,,,4253,,Fraser Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11443788536,Bulalohan Sa Ilocos,,Point,-123.090438,49.2469494,node/11443788536,restaurant,,,,,,,filipino,,,,4273,,Fraser Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11443788538,Pampanga's Best Cafeteria,,Point,-123.0904409,49.2468556,node/11443788538,restaurant,,,,,,,filipino,,,,4279,,Fraser Street,,,,,,,,,,,,https://www.pampangasbestcafeteria.com/,,,,,,V5V 4G1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11445489317,Lattea,,Point,-123.126293,49.2857648,node/11445489317,cafe,,,,,,,bubble_tea,,,Vancouver,1175,BC,Robson Street,,,yes,yes,,no,no,,,,-5498,,,29-06-2025,,,,V6E 1B5,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-06-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11461297724,Bless Your Heart Burgers,,Point,-122.5911244,45.6248874,node/11461297724,restaurant,,WA,,,,,burger,,,Vancouver,7910,,East Mill Plain Boulevard,,,,,,,,yes,,,-5904,https://byhburgers.com/,,,,,,98664,,,Suite 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11461297729,Thai House Vancouver,,Point,-122.5899645,45.624986,node/11461297729,restaurant,,WA,,,,,thai,,,Vancouver,8058,,East Mill Plain Boulevard,,,,,,,,yes,,,-1038,http://thaihousevancouver.com/,,,,,,98664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11471563846,Bai Bua Thai Cuisine,,Point,-123.055639,49.2812804,node/11471563846,restaurant,,,,,,,thai,"Tu-Su 11:30-15:00, 17:00-21:30",,,2443,,East Hastings Street,,,,,,,,,,,-10855,https://www.baibuathaicuisine.ca/,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11472429169,Mah Milk Bar,,Point,-123.065507,49.2710982,node/11472429169,cafe,,,,,,,coffee_shop,"Mo-Fr 08:30-16:30; Sa,Su 08:30-17:00",,,1502,,Victoria Drive,,,,,,,,,,mah.milkbar,-10342,https://www.mahmilkbar.com/,,,,,,,,,,,,,,,cafe@mahmilkbar.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11474057498,Cafe FortyOne,,Point,-123.1278217,49.2337531,node/11474057498,cafe,,,,,,,,,,Vancouver,5750,BC,Oak Street,,,,,,,,,,,-5307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11477315508,Tamam,,Point,-123.0514283,49.2809999,node/11477315508,restaurant,,,,,,,palestinian,Tu-Th 17:00-21:00; Fr-Sa 17:00-21:30,,,2616,,East Hastings Street,,,,,,,,,,,-8301,https://www.tamam.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11489048531,Ho Yuen Cafe,,Point,-123.1476827,49.206463,node/11489048531,cafe,,,,,,,hong_kong,Mo-Sa 09:00-16:00,,Vancouver,1750,BC,West 75th Avenue,,,,,,no,,,,,,,,,,,,V6P 6G2,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soft-Opened for test run. Checked January 2023.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11498171669,Nine Dumplings,,Point,-123.1164489,49.2611064,node/11498171669,restaurant,,,,,,,chinese,Mo-We 10:00-18:00; Su 12:00-17:00; Th-Fr 10:00-20:00; Sa 10:00-18:00,,,,,,,,,yes,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nine Dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11512055520,Tao's Kitchen,,Point,-123.1399277,49.2339317,node/11512055520,restaurant,,,,,,,chinese,Mo-Su 10:30-22:00,,Vancouver,5701,BC,Granville Street,,,,yes,,no,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11512055521,Golden Ocean Seafood Restaurant,,Point,-123.153395,49.2343435,node/11512055521,restaurant,,,,,,,chinese,,,Vancouver,2046,BC,West 41st Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11512091722,Pho Tan Vietnamese Restaurant,,Point,-123.0361886,49.2344947,node/11512091722,restaurant,,,,,,,vietnamese,"Mo,We-Th 11:30-21:00; Fr 11:30-22:00; Sa-Su 11:00-22:00",,Vancouver,3281,BC,Kingsway,,,,,,,,,,,-1897,,,15-11-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11514535410,Super Save Pizza,,Point,-123.1062687,49.2819663,node/11514535410,restaurant,,,,,,,pizza,24-Jul,,Vancouver,47,BC,West Hastings Street,,,,,,,,,,,,,,28-01-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11515033415,Hida Takayama Ramen,,Point,-123.1328229,49.2894518,node/11515033415,restaurant,,,,,,,japanese,,,Vancouver,1610,BC,Robson Street,,,,yes,,no,,,,,+1 604 633 1884,,,,,,,V6G 1C7,,,2F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11515501588,Caffe La Tana,,Point,-123.070601,49.2788051,node/11515501588,cafe,,,,,,,italian;coffee_shop,Mo-Fr 11:00-23:00; Sa-Su 10:00-23:00,,,635,,Commercial Drive,,,,,,yes,,,,,-6493,https://caffelatana.ca,,13-01-2024,,,,,,,,,,,,,info@caffelatana.ca,,,,,,,,,,,,"Espresso and pastries for breakfast, brunch on weekends. Lunch and dinner, wine bar, fresh pasta. Gourmet food corner store.",,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11515579494,Kin Kao,,Point,-123.069698,49.2763976,node/11515579494,restaurant,,,,,,,thai,17:00-21:30,yes,Vancouver,903,BC,Commercial Drive,,,,,,,,,,,-2286,http://www.kinkao.ca,,13-01-2024,,,,,yes,yes,,,,,,,,,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11515579495,Vennie’s Sub Shop,,Point,-123.0700473,49.2764714,node/11515579495,restaurant,,,,,,,,Mo-Fr 11:00-16:00; Sa-Su off,yes,,1692,,Venables Street,,,,,,,,,https://www.facebook.com/profile.php?id=100067872321543,https://www.instagram.com/venniessubshop,,,,13-01-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11532131469,Pho Khanh Express,,Point,-123.0827898,49.2812001,node/11532131469,restaurant,,,,,,,vietnamese,Mo-Su 10:00-22:00,,,987,,East Hastings Street,,,,,,,,,,,+1 778-737-8686,,,,,,,V6A 0H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11556837609,Starbucks,,Point,-123.1206124,49.2850347,node/11556837609,cafe,,,,,Starbucks,Q37158,coffee_shop,"Mo-Fr 05:30-18:00; Sa,Su 07:00-16:00",yes,,655,,Burrard Street,,,yes,yes,Starbucks Coffee,yes,no,yes,,,,,,02-12-2025,,,,,,,,02-12-2025,30-11-2024,,,,,yes,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,02-12-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11566576120,Kissa Tanto,,Point,-123.0981769,49.2804783,node/11566576120,restaurant,,,,,,,japanese;italian;fusion,We-Th 17:30-23:00; Fr-Sa 17:30-24:00; Su 17:30-23:00,,Vancouver,263,BC,East Pender Street,,,,,,,,,,,-9234,https://www.kissatanto.com/,,09-01-2024,,,,,,,,,,,,,,,,Q96386070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11568477921,Tim Hortons,,Point,-123.1098414,49.2796913,node/11568477921,cafe,,,,,Tim Hortons,Q175106,coffee_shop,"Mo-Fr 06:00-23:00, Sa 07:00-23:00, Su 08:00-23:00",only,,,,,,,,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11620341200,Napoletana Pizza Restaurant,,Point,-123.0903898,49.2503769,node/11620341200,restaurant,,,,,,,pizza,Su-Th 11:00-23:00; Fr-Sa 11:00-24:00,,Vancouver,3875,BC,Fraser Street,,,,,,,,,,,-10081,https://www.pizzanapoletana.ca/,,29-11-2024,,,,V5V 4E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11654759426,Starbucks,,Point,-123.1142019,49.2809943,node/11654759426,cafe,,,,,Starbucks,Q37158,coffee_shop,Mo-Fr 06:00-21:30; Sa-Su 07:00-21:30,yes,Vancouver,658,BC,Homer Street,,yes,yes,yes,Starbucks Coffee,no,no,yes,,,-8863,https://www.starbucks.ca/store-locator/store/1044907/,,,,,,V6B 2R4,,,,,,,,,,yes,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11660171860,Le Coq Frit,,Point,-123.147729,49.2635521,node/11660171860,restaurant,,,,,,,fried_chicken,Mo-Su 11:00-21:00,,,1888,,West Broadway,,no,yes,yes,,no,no,,,,,https://lecoqfrit.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
